CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
1788560538,01/01/2015,03/31/2015,03/01/2015,ALDERMAN MIKE ZALEWSKI,1000.00,4082,THOMAS,LIVINGSTON,04/29/2015
1087867918,10/01/2013,12/31/2013,10/28/2013,FRIENDS OF MARY O'CONNOR,100.00,4013,ELIZABETH,COOLIDGE,01/06/2014
4115703601,10/01/2018,12/31/2018,12/08/2018,ALDERMAN JOE MOORE,225.00,4096,LAWRENCE,PUSATERI,01/14/2019
4038658880,04/01/2015,06/30/2015,06/03/2015,CITIZENS FOR ALD. BRENDAN REILLY,1500.00,4154,DENNIS,O'SULLIVAN,01/07/2016
2924178547,01/01/2015,03/31/2015,02/04/2015,CITIZENS FOR PATRICK J. O'CONNOR,500.00,4160,EDWARD,KUS,07/15/2015
2234591102,10/01/2019,12/31/2019,12/20/2019,15TH WARD REGULAR DEMOCRATIC ORGANIZATION,250.00,19381,JON,LEACH,01/17/2020
734906580,01/01/2017,03/31/2017,03/29/2017,FRIENDS OF CARRIE AUSTIN,500.00,6961,SARAH,CALDER,04/24/2017
2672341197,10/01/2019,12/31/2019,11/13/2019,FRIENDS OF THE 37TH WARD,150.00,20822,DONALD,WILLIAMS,12/30/2019
1972737464,01/01/2012,06/30/2012,06/05/2012,ALDERMAN PATRICK O'CONNOR,500.00,3739,COURTNEY,NOTTAGE,12/21/2012
2329358333,10/01/2012,12/31/2012,10/05/2012,CITIZENS FOR PATRICK J O'CONNORE,500.00,4177,STEPHEN,FRIEDMAN,02/11/2013
2793914299,01/01/2012,06/30/2012,02/15/2012,TONI PRECKWINKLE,200.00,4055,ANN,MORONEY,09/05/2012
3725335653,10/01/2018,12/31/2018,11/02/2018,FRIENDS OF SUSAN SADLOWSKI GARZA,500.00,3985,PAUL,ROSENFELD,01/22/2019
778070348,01/01/2013,03/31/2013,02/14/2013,CITIZENS FOR JOE MOORE,250.00,4348,WILLIAM,BANKS,11/08/2013
3237756613,01/01/2019,03/31/2019,02/21/2019,MELISSA FOR CHICAGO,250.00,9621,MICHAEL,EZGUR,12/17/2019
3215485879,10/01/2019,12/31/2019,12/02/2019,EMMA MITTS,250.00,17721,GREGORY,STEADMAN,12/21/2019
3695941097,04/01/2019,06/30/2019,05/28/2019,CITIZENS FOR CAPPLEMAN,1000.00,9621,MICHAEL,EZGUR,12/17/2019
4095671627,10/01/2014,12/31/2014,10/28/2014,FRIENDS OF MIKE ZALEWSKI,500.00,3985,PAUL,ROSENFELD,01/08/2015
2027706686,01/01/2015,03/31/2015,01/26/2015,GLENDA FRANKLIN,250.00,4193,JOHN,DUNN,12/23/2015
2835078275,01/01/2018,03/31/2018,03/27/2018,GIL VILLEGAS,250.00,19621,JOHN,HARTMAN,02/13/2019
1037113666,10/01/2018,12/31/2018,12/18/2018,FRIENDS OF WALTER BURNETT,300.00,4157,BRIDGET,O'KEEFE,01/14/2019
2844770495,01/01/2012,06/30/2012,01/11/2012,CITIZENS FOR PATRICK J. O'CONNOR,100.00,4246,JOSEPH,GATTUSO,11/14/2012
2936959294,01/01/2019,03/31/2019,03/20/2019,FRIENDS OF PATRICK THOMPSON FOR ALDERMAN,250.00,14921,PATRICK,CAREY,07/12/2019
1034058234,10/01/2018,12/31/2018,12/28/2018,GERY CHICO FOR MAYOR,500.00,14921,PATRICK,CAREY,01/18/2019
1636237515,07/01/2015,09/30/2015,09/14/2015,ALDERMAN TOM TUNNEY,300.00,3930,DAVID,DRING,10/09/2015
2697577961,01/01/2019,03/31/2019,03/11/2019,FRIENDS OF LESLIE A HAIRSTON,400.00,5701,PAUL,WILLIAMS,04/05/2019
3401174963,07/01/2014,09/30/2014,09/25/2014,FRIENDS OF AMEYA PAWAR,500.00,7441,JAMES,HOULIHAN,10/17/2014
551832031,10/01/2013,12/31/2013,11/06/2013,23RD WARD DEMOCRATIC PARTY,500.00,3989,WILLIAM,GRIFFIN,01/13/2014
1707531934,07/01/2012,09/30/2012,08/31/2012,TONI FOULKES,500.00,4203,ADRIENNE,ALEXANDER,10/05/2012
2840568804,10/01/2014,12/31/2014,10/24/2014,ALDERMAN LESLIE HAIRSTON,50.00,4094,DANIELLE,CASSEL,01/20/2015
3199991310,04/01/2018,06/30/2018,05/23/2018,CITIZENS FOR PAT DOWELL,250.00,4193,JOHN,DUNN,09/18/2018
3333744111,10/01/2014,12/31/2014,10/20/2014,WILL BURNS,500.00,3899,KEVIN,CONLON,01/15/2015
2843155783,01/01/2019,03/31/2019,03/26/2019,CITIZENS FOR DEB MELL,250.00,4193,JOHN,DUNN,04/18/2019
1639641927,10/01/2016,12/31/2016,10/12/2016,27TH WARD REGULAR,300.00,13202,TYLER,MANIC,01/18/2017
1472386715,10/01/2018,12/31/2018,12/04/2018,FRIENDS OF 45,150.00,18001,ALAN,LEV,01/07/2019
328534649,01/01/2017,03/31/2017,03/31/2017,NONE,0.00,3979,JOHN,SUZUKI,04/03/2017
2429331311,01/01/2019,03/31/2019,02/11/2019,CITIZENS FOR JOE MOORE,250.00,3824,DANIEL,SHOMON,09/27/2019
2616755861,10/01/2015,12/31/2015,12/03/2015,FRIENDS OF CESAR SANTOY,250.00,4107,JORGE,PEREZ,01/11/2016
3475903294,01/01/2015,03/31/2015,01/15/2015,ALD. PAT DOWELL,250.00,4193,JOHN,DUNN,12/23/2015
1719594446,10/01/2012,12/31/2012,10/10/2012,FRIENDS OF WILL BURNS,500.00,3894,JERRY,MICKELSON,02/03/2013
2486431003,01/01/2019,03/31/2019,02/23/2019,CITIZENS TO ELECT DAVID MOORE,250.00,4193,JOHN,DUNN,04/18/2019
38634464,01/01/2013,03/31/2013,03/14/2013,CITIZENS FOR ALDERMAN ARENA,150.00,4155,THOMAS,MURPHY,10/07/2013
1660970195,07/01/2012,09/30/2012,09/13/2012,BRENDAN REILLY,150.00,3824,DANIEL,SHOMON,10/18/2012
486900763,01/01/2019,03/31/2019,02/19/2019,CITIZENS FOR PATRICK O'CONNOR,250.00,4116,JEROME,SCHAIN,04/22/2019
167129432,07/01/2018,09/30/2018,08/21/2018,CITIZENS FOR REBOYRAS,500.00,4348,WILLIAM,BANKS,10/18/2018
2376652384,04/01/2014,06/30/2014,04/30/2014,FRIENDS OF CARRIE M. AUSTIN,250.00,4115,ELIZABETH,LIVELY,07/15/2014
402455180,04/01/2015,06/30/2015,06/23/2015,ALDERMAN JASON ERVIN,500.00,3740,MICHAEL,KASPER,10/09/2015
3479957756,01/01/2019,03/31/2019,02/01/2019,ALDERMAN WALTER BURNETT,150.00,18561,SYLVIA,MICHAS,01/17/2020
3815446952,04/01/2016,06/30/2016,05/19/2016,FRIENDS OF RODRICK SAWYER,50.00,12301,LINDSEY,GAYLES,07/22/2016
2147507696,07/01/2016,09/30/2016,07/11/2016,CHICAGO PROGRESSIVE REFORM CAUCUS,500.00,4254,ARNOLD,HARRIS,10/11/2016
2411785779,04/01/2014,06/30/2014,04/14/2014,CITIZENS FOR CARRIE AUSTIN,500.00,6842,JOHN,GEORGE,01/26/2015
2488633034,01/01/2015,03/31/2015,02/20/2015,PATRICK THOMPSON,500.00,4193,JOHN,DUNN,12/23/2015
3333712279,07/01/2014,09/30/2014,09/27/2014,37TH WARD DEMOCRATIC ORG,500.00,3836,JOHN,DOERRER,10/08/2014
1064245803,01/01/2013,03/31/2013,04/22/2013,NONE,0.00,7422,KEVIN,MENDOZA,07/18/2013
546096492,01/01/2019,03/31/2019,02/09/2019,CITIZENS FOR TUNNEY,300.00,3912,TERRY,GABINSKI,07/28/2019
3261731349,10/01/2017,12/31/2017,12/08/2017,FRIENDS OF SUE GARZA,250.00,3836,JOHN,DOERRER,01/04/2018
3352399635,01/01/2013,03/31/2013,01/31/2013,BEALE FOR CONGRESS,2500.00,4337,DAVID,DOIG,04/22/2013
716865263,10/01/2018,12/31/2018,12/07/2018,CITIZENS FOR TUNNEY,750.00,21241,JAMES,HOULIHAN,01/10/2019
2767417930,10/01/2016,12/31/2016,10/17/2016,NEW 37TH WARD DEMOCRATIC,250.00,4348,WILLIAM,BANKS,01/18/2017
474279370,01/01/2019,03/31/2019,03/26/2019,CITIZENS FOR PAT DOWELL,500.00,14921,PATRICK,CAREY,07/12/2019
3164932455,10/01/2018,12/31/2018,12/24/2018,FRIENDS OF MICHELLE SMITH,500.00,14921,PATRICK,CAREY,01/18/2019
3257450183,01/01/2019,03/31/2019,01/03/2019,CITIZENS FOR PATRICK O'CONNOR,1000.00,3735,MARK,FARY,04/18/2019
265942118,10/01/2014,12/31/2014,11/09/2014,SUMMERS FOR CHICAGO,1500.00,4007,JOHN,"KELLY, JR.",06/08/2015
2816121116,01/01/2019,03/31/2019,02/14/2019,26TH WARD DEMOCRATIC ORGANIZATION,1500.00,4116,JEROME,SCHAIN,04/22/2019
2612897330,10/01/2018,12/31/2018,11/14/2018,CITIZENS FOR DEBORAH SIMS,250.00,4348,WILLIAM,BANKS,01/21/2019
3512806625,07/01/2017,09/30/2017,08/10/2017,FRIENDS OF MILLY SANTIAGO,250.00,17941,MOISES,CUKIERMAN,09/29/2017
1102032836,07/01/2019,09/30/2019,09/04/2019,FRIENDS OF GEORGE A. CARDENAS,500.00,15501,DAVID,GROSS,10/15/2019
2936775142,04/01/2019,06/30/2019,06/28/2019,CITIZENS FOR WAGUESPACK,500.00,3845,ROLANDO,ACOSTA,01/21/2020
3203797347,04/01/2014,06/30/2014,04/03/2014,FRIENDS OF FIORETTI,500.00,3845,ROLANDO,ACOSTA,10/20/2014
2674036611,04/01/2014,06/30/2014,06/26/2014,CITIZENS FOR ERVIN,150.00,4162,MARY,MINAGHAN DBA MKM SERVICES,07/25/2014
3351212297,10/01/2014,12/31/2014,12/08/2014,FRIENDS OF MIKE ZALEWSKI,500.00,3926,ROBERT,MOLARO,01/12/2015
138391658,10/01/2017,12/31/2017,12/22/2017,BRIAN HOPKINS,500.00,18801,LUIS,ARROYO,01/22/2018
3037004695,01/01/2013,03/31/2013,02/08/2013,CITIZENS FOR JOE MOORE,1000.00,4254,ARNOLD,HARRIS,04/23/2013
3847174267,10/01/2012,12/31/2012,11/27/2012,27TH WARD DEMOCRATS,500.00,3845,ROLANDO,ACOSTA,02/13/2013
913339722,10/01/2018,12/31/2018,10/01/2018,GERY CHICO FOR MAYOR,1000.00,18001,ALAN,LEV,01/07/2019
715180314,10/01/2012,12/31/2012,10/03/2012,FRIENDS OF WILL BURNS,75.00,3847,GRAHAM,GRADY,01/07/2013
355060800,10/01/2014,12/31/2014,11/04/2014,DIRECTOR GERALD HOLLOWELL,0.00,8622,MICHELE,NELSON,01/19/2015
3053639496,04/01/2016,06/30/2016,05/24/2016,FRIENDS OF BRIAN HOPKINS,500.00,3989,WILLIAM,GRIFFIN,07/02/2016
4095141340,01/01/2019,03/31/2019,02/19/2019,NICOLE JOHNSON,250.00,17201,THOMAS,RAINES,11/12/2019
2152425866,04/01/2016,06/30/2016,06/09/2016,CITIZENS FOR JOE MOORE,250.00,3991,BETH,DORIA,07/12/2016
1549104872,07/01/2017,09/30/2017,08/09/2017,RAY LOPEZ,500.00,10821,JAMES,WATSON,10/10/2017
4128157616,10/01/2014,12/31/2014,11/20/2014,FRIENDS OF MARY O'CONNOR,100.00,8181,KATE,TRAGESSER,01/20/2015
1348206638,04/01/2016,06/30/2016,05/27/2016,19TH WARD DEMOCRATIC ORGANIZATION,250.00,6961,SARAH,CALDER,07/18/2016
198814365,10/01/2017,12/31/2017,10/30/2017,CITIZENS FOR DEB MELL,250.00,3824,DANIEL,SHOMON,01/18/2018
870631363,01/01/2016,03/31/2016,02/16/2016,FRIENDS OF DEB MELL,250.00,3968,CAROL,RONEN,03/31/2016
2868659860,01/01/2017,03/31/2017,03/25/2017,CITIZENS FOR DEB MELL,250.00,3836,JOHN,DOERRER,08/07/2017
3340136137,01/01/2012,06/30/2012,06/14/2012,CITIZENS FOR WAGUESPACK,100.00,4218,PAT,DOERR,08/09/2012
4172198843,10/01/2014,12/31/2014,07/07/2014,PATRICK DALEY THOMPSON CAMPAIGN COMMITTEE,250.00,3989,WILLIAM,GRIFFIN,01/14/2015
2557750111,01/01/2015,03/31/2015,01/06/2015,FRIENDS OF MICHELE SMITH,200.00,3847,GRAHAM,GRADY,01/11/2016
3217353177,01/01/2013,03/31/2013,03/21/2013,FRIENDS OF WALTER BURNETT,1500.00,4239,KEVIN,WOLFBERG,01/06/2014
54364704,01/01/2019,03/31/2019,02/15/2019,FRIENDS OF RAYMOND LOPEZ,250.00,4193,JOHN,DUNN,04/18/2019
4085438411,04/01/2015,06/30/2015,05/08/2015,FRIENDS OF LAURA FINE FOR STATE REP,150.00,4154,DENNIS,O'SULLIVAN,01/07/2016
3686894024,01/01/2015,03/31/2015,02/13/2015,ALD. EMMA MITTS,500.00,4193,JOHN,DUNN,12/23/2015
789714866,07/01/2015,09/30/2015,07/02/2015,"FRIENDS OF WALTER BURNETT, JR.",250.00,3894,JERRY,MICKELSON,10/10/2015
2177493385,10/01/2018,12/31/2018,12/20/2018,FRIENDS OF MILLY SANTIAGO,500.00,22221,LUIS,ANDRADE,01/17/2019
616558535,10/01/2018,12/31/2018,10/25/2018,ELIZABETH SHYDLOWSKI,1500.00,18702,CRANE,KENNEY,04/22/2019
2705603576,10/01/2018,12/31/2018,12/04/2018,FRIENDS OF ED BURKE,150.00,4019,ROBERT,MARKIN,01/18/2019
3458339678,01/01/2019,03/31/2019,03/19/2019,LIGHTFOOT FOR CHICAGO,1500.00,4161,JEANETTE,SUBLETT,07/18/2019
346707758,04/01/2015,06/30/2015,05/18/2015,FRIENDS OF ALD MARGARET LAURINO,100.00,4154,DENNIS,O'SULLIVAN,01/07/2016
381182845,01/01/2018,03/31/2018,03/26/2018,FRIENDS FOR SAWYER,1110.00,3836,JOHN,DOERRER,07/02/2018
1617518516,04/01/2015,06/30/2015,04/01/2015,ALDERMAN RAYMOND LOPEZ,300.00,3739,COURTNEY,NOTTAGE,10/09/2015
3538872238,10/01/2018,12/31/2018,10/24/2018,HOPKINS FOR CHICAGO,1000.00,3836,JOHN,DOERRER,01/02/2019
1021612569,01/01/2017,03/31/2017,03/14/2017,PRECKWINKLE FOR PRESIDENT,100.00,12301,LINDSEY,GAYLES,04/19/2017
2077813672,04/01/2019,06/30/2019,06/27/2019,SCOTT WAGUESPACK,250.00,17221,PHILIP,PRADA,07/29/2019
3032834069,01/01/2012,06/30/2012,04/27/2012,CITIZENS FOR MUNOZ,150.00,4115,ELIZABETH,LIVELY,08/29/2012
3904856693,01/01/2017,03/31/2017,03/29/2017,FRIENDS OF MICHELLE HARRIS,300.00,3740,MICHAEL,KASPER,12/08/2017
3720194919,10/01/2015,12/31/2015,10/14/2015,FRIENDS OF EDWARD BURKE (ANNUAL SPONSORS' RECEPTION/HOLIDAY RECEPTION),1500.00,4254,ARNOLD,HARRIS,01/15/2016
1813007118,10/01/2013,12/31/2013,11/13/2013,CITIZENS FOR ERVIN,150.00,4115,ELIZABETH,LIVELY,01/14/2014
4258958836,01/01/2018,03/31/2018,01/19/2018,FRIENDS FOR ANNA VALENCIA,1000.00,9743,MICHAEL,ALEXANDER,10/15/2018
1740822541,04/01/2019,06/30/2019,06/25/2019,MICHAEL SCOTT JR.,1500.00,14103,MALCOLM,WEEMS,07/11/2019
3320849775,07/01/2018,09/30/2018,08/29/2018,JAMES CAPPLEMAN,200.00,3979,JOHN,SUZUKI,10/01/2018
2145441033,10/01/2014,12/31/2014,10/01/2014,TAXPAYERS FOR QUINN,1000.00,8181,KATE,TRAGESSER,01/05/2015
3280173048,01/01/2015,03/31/2015,02/12/2015,ALDERMAN EMMA MITTS,300.00,3740,MICHAEL,KASPER,10/09/2015
920568468,10/01/2018,12/31/2018,11/08/2018,FRIENDS OF EDWARD M. BURKE,1500.00,4007,JOHN,KELLY,01/17/2019
2898059112,10/01/2018,12/31/2018,12/27/2018,FRIENDS OF PATRICK D THOMPSON,500.00,14921,PATRICK,CAREY,01/18/2019
3498451596,10/01/2018,12/31/2018,10/24/2018,FRIENDS OF CARDENAS,250.00,3836,JOHN,DOERRER,01/02/2019
2080172417,10/01/2014,12/31/2014,10/14/2014,ALDERMAN WILL BURNS,500.00,3739,COURTNEY,NOTTAGE,01/12/2015
4270628061,04/01/2017,06/30/2017,06/16/2017,CITIZENS FOR PATRICK J. O'CONNOR,500.00,3739,COURTNEY,NOTTAGE,12/08/2017
3399539789,01/01/2018,03/31/2018,02/28/2018,CHICAGO PROGRESSIVE CAUCUS,500.00,3845,ROLANDO,ACOSTA,01/18/2019
1924948309,01/01/2013,03/31/2013,03/25/2013,FRIENDS OF MICHELLE HARRIS,250.00,4348,WILLIAM,BANKS,11/08/2013
2212758367,07/01/2018,09/30/2018,07/16/2018,ALDERMAN CHRISTOPHER TALIAFERRO,100.00,3955,LEWIS,POWELL,10/15/2018
1524800946,04/01/2018,06/30/2018,04/12/2018,CARRIE M. AUSTIN,1500.00,3985,PAUL,ROSENFELD,07/20/2018
828758249,10/01/2012,12/31/2012,06/27/2012,19TH WARD ORGANIZATION,1000.00,4082,THOMAS,LIVINGSTON,01/17/2013
4169104024,01/01/2015,03/31/2015,02/09/2015,JASON C. ERVIN,100.00,8181,KATE,TRAGESSER,11/19/2015
963272292,01/01/2015,03/31/2015,03/27/2015,CITIZENS TO ELECT WILLIE COCHRAN,250.00,8162,GERY,CHICO,10/20/2015
3937942011,01/01/2015,03/31/2015,02/09/2015,CITIZENS FOR DANNY SOLIS,500.00,6842,JOHN,GEORGE,11/25/2015
3764422893,07/01/2013,09/30/2013,09/06/2013,CITIZENS FOR MALDONADO,500.00,4115,ELIZABETH,LIVELY,10/15/2013
914964059,01/01/2012,06/30/2012,05/31/2012,WILL BURNS,300.00,4196,ELVIN,CHARITY,09/05/2012
3797287050,10/01/2018,12/31/2018,10/09/2018,CITIZENS FOR DANNY SOLIS,1500.00,17962,DAVID,RUTTENBERG,01/09/2019
1985402766,07/01/2017,09/30/2017,06/06/2017,PRECKWINKLE FOR PRESIDENT,1000.00,4348,WILLIAM,BANKS,10/19/2017
4146204892,01/01/2015,03/31/2015,01/21/2015,ALD. MARGARET LAURINO,750.00,4193,JOHN,DUNN,12/23/2015
1570686637,01/01/2019,03/31/2019,03/01/2019,FRIENDS OF NEGRON,500.00,3836,JOHN,DOERRER,04/01/2019
3136912574,07/01/2014,09/30/2014,08/04/2014,FRIENDS OF JEN KRAMER,500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,10/13/2014
4073362450,10/01/2013,12/31/2013,10/29/2013,8TH WARD REGULAR DEMOCRATIC ORGANIZATION,500.00,6181,YAFAWN,SMITH,12/30/2013
2041733937,10/01/2019,12/31/2019,11/11/2019,FRIENDS OF MATT MARTIN,250.00,18181,JOHN,DALEY,01/20/2020
1595371737,07/01/2014,09/30/2014,09/02/2014,23RD WARD REGULAR DEMOCRATIC ORGANIZATION,125.00,4115,ELIZABETH,LIVELY,10/14/2014
3014953705,01/01/2015,03/31/2015,02/28/2015,FRIENDS OF PATRICK D. THOMPSON,1000.00,4236,MICHAEL,BROWN,06/24/2015
1435453794,10/01/2014,12/31/2014,10/30/2014,CITIZENS FOR BRENDAN REILLY,1000.00,8162,GERY,CHICO,01/16/2015
3567621572,07/01/2018,09/30/2018,08/28/2018,CONGRESSMAN RANDY HULTGREN,500.00,20543,KATHY,THOMPSON,10/10/2018
877520942,04/01/2015,06/30/2015,06/07/2015,PRECKWINKLE FOR PRESIDENT,750.00,4161,JEANETTE,SUBLETT,07/06/2015
2319233463,10/01/2018,12/31/2018,12/20/2018,"FRIENDS OF HOWARD B. BROOKINS, JR.",1000.00,22221,LUIS,ANDRADE,01/17/2019
2887154022,10/01/2014,12/31/2014,12/22/2014,FRIENDS OF EDWARD M BURKE,250.00,3997,DAVID,NAREFSKY,01/22/2015
3288502413,10/01/2015,12/31/2015,12/01/2015,WILLIAM BURNS - 4TH WARD ALDERMAN,1000.00,4337,DAVID,DOIG,01/29/2016
167127744,07/01/2017,09/30/2017,08/25/2017,FRIENDS OF SUSAN SADLOWSKI GARZA,300.00,3739,COURTNEY,NOTTAGE,12/08/2017
1471731294,10/01/2013,12/31/2013,12/12/2013,ALDERMAN ED BURKE,1500.00,4074,TERRY,TEELE,01/17/2014
2724376303,07/01/2014,09/30/2014,09/20/2014,ALDERMAN AMEYA PAWAR,500.00,9743,MICHAEL,ALEXANDER,10/10/2014
140718307,01/01/2012,06/30/2012,06/18/2012,NEIGHBORS FOR HARRY OSTERMAN,500.00,3894,JERRY,MICKELSON,09/06/2012
2401136043,01/01/2015,03/31/2015,01/14/2015,FRIENDS OF WILL BURNS,1000.00,4074,TERRY,TEELE,10/22/2015
4185971786,10/01/2016,12/31/2016,12/02/2016,FRIENDS OF 45,500.00,4116,JEROME,SCHAIN,01/16/2017
3449235100,07/01/2014,09/30/2014,07/11/2014,CITIZENS FOR REBOYRAS,1500.00,9441,JASON,LUNDERMAN,10/20/2014
3570164886,04/01/2019,06/30/2019,05/30/2019,LESLIE HAIRSTON,250.00,13761,MICHAEL,AXELROD,11/04/2019
1866560575,01/01/2019,03/31/2019,01/24/2019,CITIZENS FOR PAT O'CONNOR,1500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,01/23/2020
1639142322,04/01/2016,06/30/2016,04/01/2016,CITIZENS FOR CAPPLEMAN,500.00,3845,ROLANDO,ACOSTA,07/20/2016
1939683254,04/01/2017,06/30/2017,06/25/2017,HOPKINS FOR CHICAGO,1000.00,4180,ROBERT,GAMRATH,01/11/2018
2408119029,04/01/2017,06/30/2017,04/03/2017,ALDERMAN LESLIE HAIRSTON,800.00,3753,LANGDON,NEAL,10/22/2018
3375204546,10/01/2019,12/31/2019,12/18/2019,FRIENDS OF PATRICK THOMPSON,150.00,16542,ANTHONY,BRUNO,01/23/2020
3783243812,10/01/2015,12/31/2015,12/08/2015,FRIENDS OF PATRICK D. THOMPSON (GENERAL CONTRIBUTION),500.00,4254,ARNOLD,HARRIS,01/15/2016
2673495408,10/01/2014,12/31/2014,10/24/2014,FRIENDS OF MICHAEL ZALEWSKI,1500.00,6181,YAFAWN,SMITH,01/20/2015
4272585427,04/01/2014,06/30/2014,05/15/2014,FRIENDS OF MIKE ZALEWSKI,500.00,3989,WILLIAM,GRIFFIN,07/14/2014
1382889795,07/01/2016,09/30/2016,09/14/2016,ALDERMAN JASON ERVIN,500.00,3930,DAVID,DRING,11/02/2016
1053252360,10/01/2017,12/31/2017,10/18/2017,FRIENDS OF CARRIE M. AUSTIN,500.00,4254,ARNOLD,HARRIS,01/05/2018
1672212465,01/01/2015,03/31/2015,03/31/2015,FRIENDS OF HEALTHER STEANS,200.00,4154,DENNIS,O'SULLIVAN,01/07/2016
3704409300,04/01/2015,06/30/2015,04/30/2015,CITIZENS FOR DAVID MOORE,150.00,11381,KATHY,BROWN,07/20/2015
3904856693,01/01/2017,03/31/2017,03/29/2017,FRIENDS OF MICHELLE HARRIS,300.00,3739,COURTNEY,NOTTAGE,12/08/2017
1132168876,10/01/2014,12/31/2014,12/08/2014,KURT SUMMERS FOR TREASURER,1000.00,3836,JOHN,DOERRER,01/06/2015
2671862736,01/01/2014,03/31/2014,01/17/2014,ALD. ED BURKE,500.00,4193,JOHN,DUNN,07/16/2014
3693350759,01/01/2015,03/31/2015,03/26/2015,ALDERMAN MARY O'CONNOR,250.00,8181,KATE,TRAGESSER,11/19/2015
875401159,01/01/2012,06/30/2012,03/02/2012,ALDERMAN PROCO JOE MORENO,250.00,3739,COURTNEY,NOTTAGE,12/21/2012
4001525252,10/01/2016,12/31/2016,12/14/2016,CITIZENS FOR JOE MOORE,500.00,4319,LAWRENCE,SUFFREDIN,01/06/2017
2663946746,10/01/2014,12/31/2014,10/08/2014,FRIENDS OF MARGARET LAURINO,150.00,3926,ROBERT,MOLARO,01/12/2015
26464410,10/01/2018,12/31/2018,11/27/2018,FRIENDS OF ALD WALTER BURNETT,1000.00,18001,ALAN,LEV,01/07/2019
101541002,01/01/2019,03/31/2019,02/20/2019,TONI FOR CHICAGO,750.00,4193,JOHN,DUNN,04/18/2019
3845698338,10/01/2013,12/31/2013,12/01/2013,FRIENDS FOR MARY O'CONNOR,1500.00,3836,JOHN,DOERRER,01/09/2014
2221630729,01/01/2015,03/31/2015,01/14/2015,FRIENDS OF JOHN POPE,1000.00,3894,JERRY,MICKELSON,04/06/2015
499553801,04/01/2018,06/30/2018,06/05/2018,CHICAGO PROGRESSIVE REFORM,1000.00,17962,DAVID,RUTTENBERG,07/09/2018
3430533683,07/01/2013,09/30/2013,07/19/2013,THE BURNHAM COMMITTEE ALDERMAN ED BURKE,500.00,3930,DAVID,DRING,10/09/2013
1138685145,04/01/2018,06/30/2018,06/30/2018,FRIENDS OF MICHAEL NEGRON,750.00,3997,DAVID,NAREFSKY,07/16/2018
3693985934,01/01/2019,03/31/2019,02/04/2019,CITIZENS FOR PATRICK O'CONNOR,1000.00,3894,JERRY,MICKELSON,04/01/2019
46462396,01/01/2014,03/31/2014,04/18/2014,NONE,0.00,3781,ERIC,LOCKE,04/18/2014
541081607,10/01/2016,12/31/2016,12/02/2016,CITIZENS FOR BRENDAN REILLY,1500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,01/05/2017
4280898911,04/01/2018,06/30/2018,06/15/2018,ALDERMAN BRIAN HOPKINS,500.00,19061,ROBERT,BLACKWELL,07/16/2018
1762004910,10/01/2019,12/31/2019,12/13/2019,DEBRA SILVERSTEIN,150.00,3756,JEFFREY,DIXON,01/08/2020
285118934,04/01/2016,06/30/2016,05/05/2016,CITIZENS FOR MICHELLE HARRIS,200.00,4155,THOMAS,MURPHY,07/20/2016
3404025561,04/01/2017,06/30/2017,06/01/2017,26TH WARD DEMOCRATIC ORGANIZATION - ALDERMAN ROBERTO MALDONADO,500.00,13881,CURT,BAILEY,07/14/2017
3934189069,07/01/2012,09/30/2012,09/13/2012,"ALDERMAN WALTER BURNETT, JR.",300.00,3740,MICHAEL,KASPER,12/21/2012
4114469704,07/01/2013,09/30/2013,09/05/2013,ALDERMAN RICARDO MUNOZ,250.00,3740,MICHAEL,KASPER,12/05/2013
31001059,07/01/2019,09/30/2019,09/19/2019,FREINDS OF LESLIE HAIRSTON,750.00,3753,LANGDON,NEAL,02/07/2020
2875975897,01/01/2019,03/31/2019,02/20/2019,FRIENDS OF RODERICK SAWYER,500.00,4193,JOHN,DUNN,04/18/2019
3435451189,07/01/2016,09/30/2016,08/25/2016,ALDERMAN GARZA,650.00,4239,KEVIN,WOLFBERG,10/14/2016
2711985066,04/01/2016,06/30/2016,06/28/2016,CITIZENS FOR PATRICK J. O'CONNOR,250.00,4161,JEANETTE,SUBLETT,07/15/2016
4021990679,10/01/2017,12/31/2017,12/05/2017,18TH WARD DEMOCRATIC ORGANIZATION,300.00,3740,MICHAEL,KASPER,01/11/2018
2561985486,01/01/2012,06/30/2012,03/28/2012,FRIENDS OF JOANNE THOMPSON,1250.00,4082,THOMAS,LIVINGSTON,09/27/2012
1043758006,04/01/2015,06/30/2015,04/02/2015,FRIENDS FOR MARY O'CONNOR,500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,07/08/2015
3275884544,07/01/2016,09/30/2016,08/01/2016,CITIZENS FOR JOE MOORE,250.00,3735,MARK,FARY,10/12/2016
908084972,10/01/2012,12/31/2012,12/11/2012,NONE,0.00,4001,BERNARD,PARISOT,01/17/2013
996679607,10/01/2014,12/31/2014,12/22/2014,CITIZENS FOR JOE MOORE,1000.00,4319,LAWRENCE,SUFFREDIN,12/31/2014
